id,bank_org,address,coords,exchange_rates
-4794004008622564574,Технобанк,9 км Московского шоссе,"53.9636439324,27.7443256812","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8341067281230373524,Технобанк,"ул. Налибокская 1 ТЦ ""Караван""","53.9265261516,27.4403714051","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7205346352942252471,Технобанк,"Логойский тракт 46 АЗС ""UC""","53.9596217666,27.6293099656","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8132148683999814242,Технобанк,"ул. В.Хоружей 1А ТЦ ""Силуэт""","53.9167422365,27.5800970197","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
703797637911738784,Технобанк,"ул. Притыцкого 29 Ун-сам ""Евроопт""","53.9077712414,27.4845949597","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4273927023385688180,Технобанк,"Минская обл., Минский р-н, Боровлянский с/с, д. Боровая, 7А, ""ГИППО""","53.9656632897,27.6454291908","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4987657101350842381,Технобанк,"пр. Газеты Правда 20 Ун-м ""Виталюр""","53.868209111394,27.484146852834","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
6243239246719983872,Технобанк,"ул.Тимирязева, 74А","53.9269854933,27.5095605885","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1870159823967450041,Технобанк,ул. Каролинская 5а,"53.8504698015,27.4845852844","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8394655453196567372,Технобанк,"ул. Свердлова, 11","53.893224542295,27.55614699445","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4283932441443568264,Технобанк,"ул. Толстого, 1","53.889689985717,27.545923015852","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5819448811089757018,Цептер Банк,"г. Минск, ул. Тимирязева, 127 (1 этаж в здании паркинга)","53.938063,27.443257","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.875""}]"
2741199486729788319,Цептер Банк,"г. Минск, ул. Платонова, 1 Б","53.904181,27.588627","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.875""}]"
6677712900623137237,Цептер Банк,"г. Минск, ул. Тимирязева, 127, 1 этаж (гипермаркет «MILE»)","53.938290280435,27.443795484458","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.875""}]"
583066466655665889,Цептер Банк,"г. Минск, ул. Немига, 12Б-2","53.902379,27.54857","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.875""}]"
-5221309731183975723,Белагропромбанк,"г. Минск, пр. Жукова, 3","53.893548,27.499781","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.917""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.903""}]"
-5305675488678143423,Белагропромбанк,"г. Минск, Проспект Победителей, 91","53.933312,27.502402","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.917""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
-3010615617296946994,Белагропромбанк,"г. Минск, улица Романовская Слобода, 8","53.90278,27.54667","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.917""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
-5058313890433531034,Белагропромбанк,"г. Минск, улица Ольшевского, 24","53.920163,27.499434","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.917""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
5304259340204228440,Белагропромбанк,"г. Минск, ул. Маяковского, 6","53.88472,27.565722","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.917""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
8873478768992242544,Банк ВТБ (Беларусь),"г. Минск, ул. Московская, 14","53.888775560275,27.538564865745","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-8905975726229614623,Банк ВТБ (Беларусь),"г. Минск, ул. Гикало, 3","53.916078090111,27.587845944404","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-7171019457435005480,Банк ВТБ (Беларусь),"г. Минск, пр-т Независимости, 93","53.924411007886,27.612656482803","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
667257315657980622,Банк ВТБ (Беларусь),"г. Минск, ул. Николы Теслы, д. 20","53.868388066341,27.546016175266","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-4374190599700012932,Банк ВТБ (Беларусь),"г. Минск, ул. Притыцкого, 91","53.905660290015,27.441811514409","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-4439738210443933010,Банк ВТБ (Беларусь),"г. Минск, пр-т Независимости, 202","53.952324328667,27.715100874762","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-2110000239745705294,Банк ВТБ (Беларусь),"г. Минск, пр-т Независимости, 168/2","53.945203670705,27.690330525131","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
677788138234461201,Банк ВТБ (Беларусь),"г. Минск, пр-т Дзержинского, 119","53.851097283387,27.476675509583","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-7432448735207135413,Банк ВТБ (Беларусь),"г. Минск, ул. Притыцкого, 156-32 в ТЦ GreenCity","53.908700623941,27.430503901447","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-892406134646404157,Банк ВТБ (Беларусь),"г. Минск, ул. Притыцкого, д.156-32 (ТЦ GreenCity)","53.909524147734,27.431319292988","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-9207008362121688790,Банк ВТБ (Беларусь),"Минский р-н, Боровлянский с/с, д. 74/1, район д. Боровая (ТРЦ""Экспобел"")","53.963160266557,27.624038220901","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-6642359751873850721,Сбер Банк,"г. Минск, пр-т Независимости, 179","53.946488815116,27.68881380558","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4849652799000528362,Сбер Банк,"г. Минск, ул. Притыцкого, 156","53.908054582979,27.4340736866","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7292550028117723926,Сбер Банк,"г. Минск, пр-т Партизанский 56","53.874001842795,27.630950510502","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.919""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-402248320723864906,Банк Дабрабыт,"г. Минск, ул. В. Хоружей, 6 Б (Торговый центр ""Зеркало"", 1-ый этаж, отдельный вход со стороны ТЦ ""Импульс"", рядом станция метро ""Пл.Я.Коласа"")","53.9188,27.58","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-2121501088397685941,Банк Дабрабыт,"г. Минск, пр. Партизанский, 46","53.8753,27.6237","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-7957286238621594554,Банк Дабрабыт,"г. Минск, ул. Лобанка, 22 (ст. метро Каменная Горка)","53.901655827999,27.434233739428","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-8676270742735564150,Банк Дабрабыт,"г. Минск, пр. Независимости, 185","53.9476,27.6929","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
7323210825700168388,Банк Дабрабыт,"г. Минск, Ул. Сурганова, 50 (ТЦ «РИГА»)","53.9289,27.5875","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
-580839247082944890,Банк Дабрабыт,"г. Минск, ул. Есенина, 30 (на пересечении с ул. Космонавтов)","53.8517,27.456","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
971496964533148879,Банк Дабрабыт,"г. Минск, ул. Владислава Голубка, 2 (ТЦ ""Бонус"")","53.926,27.4442","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
2374542850735180310,Банк Дабрабыт,"г. Минск, пр. Дзержинского, 106 (ТЦ «Магнит»)","53.858474,27.476761","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
-3741071448741587262,Белагропромбанк,"Минский р-н, Боровлянский с/с, 74/1, р-н д. Боровая","53.963663,27.624295","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.903""}]"
7481575352327761122,Белагропромбанк,"г. Минск, улица Логойский тракт, 22а","53.94697,27.61567","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3232817395376216023,Белагропромбанк,"г. Минск, улица Маяковского, 154","53.86967,27.569027","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4095178363112309954,Белагропромбанк,"г. Минск, тракт Игуменский, 16","53.844978,27.568362","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8850367404806066724,Белагропромбанк,"г. Минск, проспект Партизанский, 52","53.874583,27.627669","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
6639977841501949908,Белагропромбанк,"г. Минск, улица Уборевича, 176","53.835537,27.605956","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8437649908607586153,Белагропромбанк,"г. Минск, Ул. Воронянского, 40","53.877557,27.545711","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
-4129630382710227038,Белагропромбанк,"г. Минск, улица Рафиева, 88а","53.859839,27.436728","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
48614893683875971,Белагропромбанк,"г. Минск, улица Железнодорожная, 44","53.880469,27.519251","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8799766478478346238,Белагропромбанк,"Пересечение Логойского тракта и МКАД (ЗАО ВЦ Аквабел), Минский р-н","53.96409,27.622791","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7426820653368035989,Белагропромбанк,"г. Минск, улица К.Маркса, 15","53.896951,27.553865","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7826862145258741467,Белагропромбанк,"г. Минск, улица Лобанка, 79","53.888961,27.42897","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
2355243334952577998,Белагропромбанк,"г. Минск, улица Р.Люксембург, 80","53.89353,27.528378","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4143803730521370302,Белагропромбанк,"г. Минск, улица Шаранговича, 4","53.892857,27.458884","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
2061259443054066267,Белагропромбанк,"г. Минск, бульвар Шевченко, 11","53.927289,27.555561","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8588851114859664162,Белагропромбанк,"г. Минск, улица Куйбышева, 75","53.922862,27.577875","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2142375308393506743,Белагропромбанк,"г. Минск, проспект Машерова, 19","53.916299,27.562657","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3413629401766191842,Белагропромбанк,"г. Минск, проспект Победителей, 49","53.917084,27.533086","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8230446599289907002,Белагропромбанк,"г. Минск, улица Жиновича, 20","53.924058,27.443097","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4169029633029195986,Белагропромбанк,"г. Минск, улица Одинцова, 20","53.900582,27.446751","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7885221721879793889,Белагропромбанк,"г. Минск, ул. Независимости, 134","53.933852,27.658997","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1603495750607301657,БСБ Банк,"г.Минск, Поселок Лесной, 19а","54.00445,27.680351","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
3054132379535972932,БСБ Банк,"г.Минск, Русcиянова ул., 7","53.938617,27.686257","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
3818470278652170917,БСБ Банк,"г.Минск, Шаранговича ул., 25","53.883475,27.447917","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
-4012675992185671042,БСБ Банк,"г.Минск, Каменногорская ул., д.3","53.910827,27.415176","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
2601584580543443614,БСБ Банк,"г.Минск, Космонавтов ул., 29","53.849395,27.456922","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.87""}]"
-2074605875597915217,Сбер Банк,"г. Минск, пр. Партизанский, 150А","53.859791170128,27.674179673195","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.88""}]"
880894752767470637,Сбер Банк,"г. Минск, ул. Бобруйская, 6","53.890433386704,27.553587555885","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
5082882766200401582,МТБанк,"г. Минск, пр-т Независимости, 11/2 (Обменный пункт в Казино. Только для клиентов Казино)","53.8970508528,27.551077047955","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
2482184903392521138,МТБанк,"г. Минск, Привокзальная пл, 3 (Железнодорожный вокзал, 3 этаж)","53.890772,27.550982","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-84276808913067056,МТБанк,"г. Минск, Есенина, 76","53.861645,27.444575","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
5342152671096048016,МТБанк,"г. Минск, ул. Бурдейного, 6 (павильон №19)","53.905122,27.455131","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
8405556184905458893,МТБанк,"г. Минск, пр-т Победителей, 9 (Обменный пункт в Казино. Только для клиентов Казино)","53.90857,27.548608","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-8862794594038391971,МТБанк,"г. Минск, ул. Кульман, 1/3-3 (только для клиентов казино)","53.916542,27.582861","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-6689911442579387605,МТБанк,"г. Минск, ул. Кирова, 8к3 (в Казино. Только для клиентов Казино)","53.894925,27.555714","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-6647626332068986636,Паритетбанк,"г. Минск, улица Гамарника 9к4","53.955501,27.611337","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8145777310774057052,Паритетбанк,"г. Минск, Боровлянский сельсовет 74","53.964287,27.623771","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8383790944665203422,Паритетбанк,"г. Минск, улица Притыцкого 97 - 463","53.90595,27.43655","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
6583452561240673032,Паритетбанк,"г. Минск, пр-т Мира 4","53.870304,27.547108","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7048395418388233637,Паритетбанк,"г. Минск, улица Братская 18","53.867179,27.548504","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3751276124186339952,Паритетбанк,"г. Минск, улица Братская 18","53.867199,27.548554","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4278341832525514307,Банк РРБ,"г. Минск, Минский район, Щомыслицкий сельсовет, 32, корпус 4 (ТЦ DiaMond city)","53.84961,27.43357","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.882""}]"
1216698893243490047,Технобанк,"ул. Кульман, 21б","53.9272427953,27.5679240344","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.92""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3447737313175155826,Белагропромбанк,"г. Минск, проспект Победителей, 119, пом. 492","53.93814,27.473428","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.922""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.882""}]"
-7487098382582632830,Белагропромбанк,"г. Минск, проспект Победителей, 84-2 ТРЦ ""Арена-Сити""","53.9379,27.4885","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.922""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.882""}]"
-3330216556333862507,Белагропромбанк,"Минский р-н, Щомыслицкий с/с, 32/4, ТЦ ""DiaMondcity""","53.849604,27.43357","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.922""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.882""}]"
6847085011953352120,Белагропромбанк,"г. Минск, улица Каменногорская, 118","53.933751,27.431989","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.922""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.875""}]"
-4512815941680308765,Белагропромбанк,"г. Минск, улица Наполеона Орды, 6","53.842504,27.47773","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.922""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.875""}]"
5039534129230158612,Белагропромбанк,"г. Минск, улица Ванеева, 38","53.876852,27.594451","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.922""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.875""}]"
8010255262963569788,Паритетбанк,"г. Минск, Бобруйская 15","53.891473,27.553198","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.922""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.888""}]"
-2205106890214336506,Паритетбанк,"г. Минск, улица Тимирязева 114","53.93451,27.457473","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
6676520509063628566,Паритетбанк,"г. Минск, улица Тимирязева 114","53.934344,27.457843","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
7716882731507744311,Паритетбанк,"г. Минск, улица Тимирязева 114","53.934174,27.457803","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
-8381099222554574551,Паритетбанк,"г. Минск, улица Тимирязева 114","53.934342,27.458336","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
5501791881148611228,Паритетбанк,"г. Минск, улица Тимирязева 114","53.93411,27.458438","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
-2878719241936133944,Паритетбанк,"г. Минск, улица Тимирязева 125/14","53.936009,27.449164","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
-7185820771260165918,Паритетбанк,"г. Минск, улица Никифорова 51","53.942615,27.698056","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
4235013215523809235,Паритетбанк,"г. Минск, улица Никифорова 51","53.942717,27.698148","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
